iter	RMSE
130	3.339035708
131	3.319896672
132	3.310404692
133	3.290180863
134	3.280826436
135	3.260603263
136	3.247006259
137	3.229257031
138	3.215061814
139	3.201263674
140	3.185161797
141	3.166190807
142	3.156285887
143	3.144397762
144	3.126815086
145	3.114558197
146	3.090920474
147	3.079965838
148	3.063237309
149	3.049347857
150	3.039440417
151	3.021182052
152	3.013194618
153	2.998483833
154	2.988920774
155	2.976177197
156	2.96380664
157	2.954263479
158	2.94937994
159	2.944955208
160	2.935048162
161	2.922098375
162	2.902635541
163	2.882695219
164	2.869470055
165	2.860902908
166	2.842816609
167	2.828389614
168	2.81440796
169	2.808534087
170	2.787288902
171	2.764947861
172	2.759276811
173	2.747245183
174	2.727985413
175	2.712300596
176	2.691089568
177	2.677170824
178	2.669454369
179	2.660074681
180	2.645246078
181	2.625435693
182	2.613512459
183	2.603199906
184	2.592559163
185	2.586688829
186	2.570677794
187	2.554896442
188	2.544404661
189	2.53738758
190	2.530231926
191	2.521350896
192	2.511505687
193	2.497437105
194	2.486900719
195	2.475790681
196	2.456109311
197	2.438757885
198	2.432577971
199	2.423019623
200	2.413936573
201	2.40202342
202	2.397407634
203	2.391227108
204	2.380716184
205	2.376143449
206	2.366917495
207	2.36093624
208	2.344565124
209	2.328972794
210	2.3216967
211	2.313307852
212	2.304707305
213	2.289932121
214	2.271283633
215	2.258739568
216	2.246029205
217	2.237291221
218	2.233175924
219	2.222811386
220	2.209114362
221	2.204768471
222	2.191329264
223	2.180185485
224	2.175552403
225	2.168377403
226	2.157963417
227	2.149471842
228	2.139869313
229	2.124169872
230	2.117426449
231	2.109509938
232	2.095044833
233	2.083871682
234	2.066465513
235	2.058862325
236	2.046337794
237	2.031624031
238	2.021986747
239	2.018019037
240	2.009440596
241	2.000957873
242	1.991637536
243	1.976640742
244	1.958462045
245	1.953367878
246	1.94991462
247	1.945584472
248	1.933347439
249	1.92231444
250	1.911123562
251	1.901325021
252	1.894227662
253	1.885002439
254	1.870486766
255	1.855778899
256	1.849674826
257	1.845304043
258	1.835526205
259	1.822461158
260	1.808478323
261	1.798539192
262	1.790918772
263	1.781494267
264	1.772730712
265	1.759976244
266	1.748515776
267	1.735610214
268	1.728650529
269	1.72025943
270	1.717217425
271	1.71149899
272	1.700697194
273	1.697699833
274	1.694489878
275	1.687127435
276	1.676519512
277	1.6702725
278	1.659806681
279	1.651668892
280	1.641571975
281	1.632159152
282	1.627658262
283	1.619016943
284	1.608630301
285	1.598635077
286	1.588091957
287	1.581716833
288	1.578834923
289	1.570830435
290	1.563737153
291	1.553818725
292	1.551151301
293	1.548113851
294	1.545238968
295	1.54101526
296	1.53830875
297	1.52817951
298	1.522690634
299	1.519534403
300	1.507459072
301	1.503653496
302	1.493822159
303	1.486635773
304	1.478183903
305	1.46654863
306	1.457010385
307	1.447873714
308	1.445399718
309	1.434527127
310	1.4236864
311	1.414599389
312	1.407830424
313	1.40139563
314	1.393495363
315	1.387324966
316	1.37703394
317	1.370680082
318	1.366367255
319	1.359752287
320	1.349829614
321	1.34003776
322	1.333864421
323	1.326585957
324	1.319116498
325	1.313395193
326	1.309470143
327	1.301961459
328	1.298453582
329	1.293402695
330	1.286376524
331	1.2769906
332	1.272074815
333	1.264277975
334	1.257507195
335	1.24843806
336	1.24159748
337	1.234647668
338	1.227115913
339	1.222393895
340	1.217748914
341	1.211015459
342	1.208293716
343	1.201686311
344	1.194479322
345	1.187582312
346	1.179352379
347	1.172347855
348	1.166008114
349	1.158064504
350	1.151560749
351	1.141150922
352	1.134355856
353	1.127715265
354	1.121369329
355	1.111416796
356	1.104977857
357	1.097260558
358	1.093614645
359	1.090027594
360	1.086284476
361	1.076378463
362	1.070772381
363	1.068312549
364	1.065021133
365	1.058762118
366	1.053003802
367	1.04861876
368	1.045414533
369	1.041121366
370	1.037834117
371	1.034400417
372	1.032068568
373	1.029767373
374	1.02417299
375	1.021476948
376	1.018330408
377	1.016085423
378	1.011796384
379	1.009150946
380	1.003925627
381	1.001787817
382	0.999598033
383	0.9969874389
384	0.9928216139
385	0.9906570911
386	0.9879382976
387	0.985817846
388	0.9817116607
389	0.9776732758
390	0.9755674384
391	0.9729420093
392	0.9705327781
393	0.9648832349
394	0.9612666861
395	0.9556574207
396	0.9533225402
397	0.9513803497
398	0.9478436108
399	0.9400998413
400	0.9366552398
401	0.9291901107
402	0.9216644449
403	0.9197377598
404	0.91790866
405	0.9160232252
406	0.9087924646
407	0.9069486846
408	0.9042875801
409	0.8971966807
410	0.8957360223
411	0.8889372957
412	0.8841266394
413	0.8815355434
414	0.8762052984
415	0.870954627
416	0.8695546595
417	0.8644211414
418	0.8630472894
419	0.8555394283
420	0.8538571744
421	0.8506457347
422	0.8432890974
423	0.8401432724
424	0.8352692259
425	0.8280921972
426	0.8264726324
427	0.8251766159
428	0.8203559125
429	0.8133509911
430	0.8086567372
431	0.8014804395
432	0.7969138237
433	0.7917262661
434	0.7847561475
435	0.7781461635
436	0.7737758109
437	0.7686395618
438	0.7653667426
439	0.7603246444
440	0.7553604089
441	0.7487634309
442	0.7427129977
443	0.7368144408
444	0.7337026334
445	0.7289417477
446	0.7253381265
447	0.7218426988
448	0.7158239997
449	0.7145889538
450	0.7111805716
451	0.709962087
452	0.7038076575
453	0.6999424564
454	0.695430029
455	0.6909872682
456	0.6866131133
457	0.6829021594
458	0.6817478351
459	0.6780998935
460	0.6769623643
461	0.6737717937
462	0.6677285556
463	0.6645009428
464	0.6608762004
465	0.6595603881
466	0.6560803298
467	0.6547873514
468	0.653511893
469	0.650487245
470	0.6471073112
471	0.6458542174
472	0.6420032222
473	0.6392254992
474	0.6362240425
475	0.6329576578
476	0.6316448789
477	0.6259900945
478	0.6221846113
479	0.6195631243
480	0.615982773
481	0.6147044813
482	0.6092368068
483	0.6057521805
484	0.6026712662
485	0.5990633007
486	0.5937736797
487	0.5904469177
488	0.5874681478
489	0.585054845
490	0.5838438716
491	0.5826517601
492	0.5814781957
493	0.5780507498
494	0.5733833983
495	0.5722380946
496	0.5672371786
497	0.5641388678
498	0.5610577649
499	0.5582669557
500	0.5560111226
501	0.5549064999
502	0.5538190314
503	0.5493853312
504	0.5483222992
505	0.5448387152
506	0.5405238116
507	0.5386064249
508	0.5343722684
509	0.5322272021
510	0.5295238571
511	0.5274340354
512	0.5265757306
513	0.5239258888
514	0.5225080369
515	0.5215158569
516	0.5194913679
517	0.5186589027
518	0.5178373876
519	0.5170253201
520	0.5144477624
521	0.5126729709
522	0.5075131986
523	0.5055528933
524	0.5019175072
525	0.5011391522
526	0.500125024
527	0.4994360183
528	0.497017546
529	0.4940091121
530	0.4910563531
531	0.4886503227
532	0.4856886417
533	0.4828367356
534	0.4788853569
535	0.4755561088
536	0.4735386197
537	0.470120776
538	0.4667568451
539	0.4634459729
540	0.4601464278
541	0.4569214794
542	0.453707788
543	0.4503978571
544	0.4471437305
545	0.4439445308
546	0.4401929207
547	0.4364890766
548	0.4328324419
549	0.4292224668
550	0.4256586078
551	0.4217771773
552	0.4179521997
553	0.4141829266
554	0.4125287574
555	0.4088245419
556	0.4051744471
557	0.4015777542
558	0.3980337539
559	0.3945417457
560	0.3934754996
561	0.3900439503
562	0.3867538262
563	0.383400811
564	0.3801854263
565	0.3768860988
566	0.3743579676
567	0.3724510821
568	0.3693560094
569	0.3663053707
570	0.363145975
571	0.3601651741
572	0.3582613121
573	0.3551901785
574	0.3533218235
575	0.3514731729
576	0.3484781855
577	0.3461050505
578	0.3431750434
579	0.3410023754
580	0.3388963651
581	0.3361351936
582	0.3334139668
583	0.3308898732
584	0.3282333974
585	0.3258115726
586	0.3240763537
587	0.3223181261
588	0.3206031062
589	0.3182460091
590	0.3155721434
591	0.3148268149
592	0.312347217
593	0.3116230558
594	0.309532464
595	0.3073446622
596	0.305308312
597	0.3029229544
598	0.3009315967
599	0.2985993351
600	0.2964321394
601	0.2943769532
602	0.2924685369
603	0.2902083045
604	0.2893977502
605	0.2885977958
606	0.287939698
607	0.2860803178
608	0.2842464441
609	0.2820518401
610	0.2806097005
611	0.2784533341
612	0.2766819979
613	0.274564795
614	0.2731253603
615	0.2717131736
616	0.2703393941
617	0.2697306142
618	0.2683038148
619	0.2660866904
620	0.2639085236
621	0.2617686787
622	0.2596665289
623	0.25782735
624	0.2572433865
625	0.2554489643
626	0.2547425758
627	0.2541786466
628	0.2518825739
629	0.2511938096
630	0.2503306832
631	0.2490662861
632	0.2473173008
633	0.2466578169
634	0.2458339834
635	0.2441208351
636	0.2429339918
637	0.241280783
638	0.2396525782
639	0.238048972
640	0.2365522695
641	0.234983986
642	0.2343691931
643	0.2329057801
644	0.2323007742
645	0.2315444337
646	0.2300226152
647	0.2285937795
648	0.2271055145
649	0.2257066429
650	0.2242512159
651	0.2232617975
652	0.2225462424
653	0.2210446993
654	0.2194153679
655	0.2178062506
656	0.2171147428
657	0.2155300245
658	0.213964985
659	0.2125915243
660	0.2119254212
661	0.2104185018
662	0.2089294687
663	0.207458118
664	0.2070201103
665	0.2055255362
666	0.2041180492
667	0.2027296131
668	0.2008715899
669	0.2001986672
670	0.198790271
671	0.1974462263
672	0.1960120069
673	0.1942254222
674	0.1935819804
675	0.1922227194
676	0.1908796064
677	0.1894636383
678	0.1880674225
679	0.1871468713
680	0.1857752043
681	0.1854004428
682	0.1841101612
683	0.1827698376
684	0.1814482386
685	0.1805757459
686	0.179109499
687	0.1778201354
688	0.1765488182
689	0.1761989224
690	0.1758605934
691	0.1748258996
692	0.1733873714
693	0.1724281521
694	0.1713322591
695	0.1702512738
696	0.1691849759
697	0.1681331491
698	0.1670955812
699	0.1660720639
700	0.1650516595
701	0.1640498114
702	0.1629662405
703	0.1619755472
704	0.1609160739
705	0.1599467639
706	0.1588684311
707	0.1579196796
708	0.1568101281
709	0.1558794682
710	0.154950959
711	0.1539197158
712	0.1530158115
713	0.1519499012
714	0.1510632488
715	0.1500697017
716	0.1492018534
717	0.1485275543
718	0.1478669018
719	0.1475660923
720	0.1472697729
721	0.1464175473
722	0.1454024818
723	0.1451133505
724	0.1442437742
725	0.1433863163
726	0.1425646484
727	0.1417525117
728	0.1409471346
729	0.1401531547
730	0.1393673194
731	0.1385808276
732	0.1378073045
733	0.1368818224
734	0.1362711036
735	0.1356727176
736	0.1350863984
737	0.1345118854
738	0.1343499521
739	0.1342099366
740	0.1340516318
741	0.1332032164
742	0.1330471132
743	0.1322115523
744	0.1320576206
745	0.1312347249
746	0.1311021805
747	0.1309715906
748	0.13013254
749	0.129328199
750	0.1285065898
751	0.1277200963
752	0.1275933024
753	0.1267895592
754	0.1260879446
755	0.1253946176
756	0.124633851
757	0.1239281027
758	0.1231103315
759	0.1224184634
760	0.1215260042
761	0.1208675785
762	0.1198799831
763	0.1189135153
764	0.1181091137
765	0.1171726362
766	0.1163963656
767	0.115632033
768	0.1148831312
769	0.1139971257
770	0.1132529244
771	0.1123927232
772	0.1116732732
773	0.1112035477
774	0.1109925708
775	0.1107826112
776	0.1103235534
777	0.1101168318
778	0.1096667867
779	0.109463248
780	0.1090220291
781	0.1088977966
782	0.1087750488
783	0.1086721567
784	0.1077465437
785	0.1068350635
786	0.1060378875
787	0.1051738932
788	0.1045239174
789	0.1037561728
790	0.1028852561
791	0.1020577368
792	0.1018724925
793	0.1012679086
794	0.1004985727
795	0.1003185775
796	0.09956025915
797	0.09938440943
798	0.0986369469
799	0.09824414239
800	0.09750902238
801	0.09733787545
802	0.09654587225
803	0.09616624326
804	0.09599887411
805	0.09562670169
806	0.09546195964
807	0.09475116681
808	0.09406629732
809	0.09370502484
810	0.0935448128
811	0.09319062502
812	0.09251829622
813	0.09236159344
814	0.09220761613
815	0.09156718134
816	0.09081534169
817	0.09015764794
818	0.08945562096
819	0.08879493689
820	0.0884615653
821	0.08813495955
822	0.08798936114
823	0.08735779844
824	0.08680624916
825	0.08631421065
826	0.08582739646
827	0.08529424951
828	0.0848308473
829	0.08468577042
830	0.08415517533
831	0.08368401771
832	0.08321784863
833	0.08270461768
834	0.08219159605
835	0.08161045148
836	0.08115798588
837	0.08071031225
838	0.08021725219
839	0.07981528623
840	0.07951220087
841	0.07920319609
842	0.07906860053
843	0.07893645437
844	0.07832145914
845	0.07784614252
846	0.07771669635
847	0.07711546201
848	0.07665150867
849	0.0761936831
850	0.07574190423
851	0.07561673839
852	0.07517151607
853	0.0747321683
854	0.07453749413
855	0.07434625953
856	0.07391272216
857	0.07372487627
858	0.0732970405
859	0.07311251705
860	0.07254988106
861	0.07213156296
862	0.07199867193
863	0.07158541538
864	0.07117756704
865	0.07104296787
866	0.07064019816
867	0.07024269306
868	0.06985876426
869	0.06947893722
870	0.06909161924
871	0.06867101225
872	0.06829141527
873	0.06791679233
874	0.06764390018
875	0.06719322714
876	0.06685165032
877	0.06658632914
878	0.06632486167
879	0.06619823394
880	0.06607410105
881	0.06563642102
882	0.06537905721
883	0.06494927773
884	0.06469753072
885	0.0642830403
886	0.0637873048
887	0.06354307458
888	0.06312970168
889	0.06273078839
890	0.06258346657
891	0.06210539301
892	0.06186444313
893	0.0617218665
894	0.0612530742
895	0.06095281281
896	0.06072301305
897	0.0604914295
898	0.06035468773
899	0.05989353427
900	0.05975997206
901	0.05962838789
902	0.05919696406
903	0.05866469635
904	0.05829737881
905	0.05818654989
906	0.0577700898
907	0.05735876515
908	0.05708337327
909	0.05676861817
910	0.05636564311
911	0.0562591502
912	0.05586159056
913	0.05550535905
914	0.05519804747
915	0.05509388584
916	0.05499091841
917	0.05469920676
918	0.0544105853
919	0.05406020414
920	0.05376544153
921	0.05342143916
922	0.05295181208
923	0.05267467755
924	0.05240047635
925	0.05212917663
926	0.05186074698
927	0.0515804294
928	0.05125170201
929	0.05092720566
930	0.05066632551
931	0.05047413352
932	0.05009400099
933	0.0497600315
934	0.04957284261
935	0.0493885313
936	0.04904182979
937	0.04870957031
938	0.0485243874
939	0.04834519161
940	0.04804000164
941	0.04785954287
942	0.0476822516
943	0.0474346041
944	0.04718234252
945	0.04689650275
946	0.04660172489
947	0.04626688715
948	0.0460975917
949	0.04592946007
950	0.04569143698
951	0.0454581271
952	0.04514580329
953	0.04483807809
954	0.04467552207
955	0.04451406857
956	0.04435546293
957	0.04410701714
958	0.04395193551
959	0.04379395198
960	0.04353437119
961	0.04327819299
962	0.0430388569
963	0.04288961136
964	0.04263923182
965	0.0424065752
966	0.04216097577
967	0.04193414991
968	0.0416191985
969	0.04147987187
970	0.04134290503
971	0.04110467035
972	0.04086954603
973	0.04065179691
974	0.0404211418
975	0.04028854602
976	0.0400614759
977	0.03985070559
978	0.0395980068
979	0.03934866741
980	0.03905232057
981	0.03892520179
982	0.03872342774
983	0.03850831936
984	0.03832750519
985	0.03805830152
986	0.03782091017
987	0.03758666277
988	0.03730468626
989	0.03713122486
990	0.03687260938
991	0.03670350166
992	0.03645044954
993	0.03624859657
994	0.03611730355
995	0.03591159966
996	0.03570860929
997	0.03550829677
998	0.03528585598
999	0.03506721334
